 S11, S22, S33, S12, S23, S31, wp
  1.891321E+002,  1.870870E+002,  0.000000E+000, -7.395267E+001, -2.169430E+001,  3.665830E+000,  3.205980E-001
  1.269801E+002,  9.442709E+001,  0.000000E+000,  6.858243E+001,  1.009695E+000,  1.304743E+000,  3.202133E-001
  1.883566E+002,  2.050534E+002,  0.000000E+000, -7.173866E+001, -2.172440E+001,  4.296606E+000,  3.205093E-001
  1.263768E+002,  1.027810E+002,  0.000000E+000,  6.417888E+001, -8.421579E-001,  3.162480E+000,  3.200752E-001
  1.868384E+002,  2.144691E+002,  0.000000E+000, -7.073817E+001, -2.185149E+001,  3.919791E+000,  3.203451E-001
  1.894334E+002,  2.151504E+002,  0.000000E+000, -6.859075E+001, -2.087416E+001,  4.787142E+000,  3.201386E-001
  1.924112E+002,  2.152316E+002,  0.000000E+000, -6.617830E+001, -1.963910E+001,  5.895127E+000,  3.204320E-001
  1.955623E+002,  2.150727E+002,  0.000000E+000, -6.361616E+001, -1.834402E+001,  7.052062E+000,  3.206126E-001
  1.988859E+002,  2.148230E+002,  0.000000E+000, -6.088151E+001, -1.696489E+001,  8.265770E+000,  3.205883E-001
  2.024028E+002,  2.144723E+002,  0.000000E+000, -5.796129E+001, -1.548220E+001,  9.551539E+000,  3.204375E-001
  2.060240E+002,  2.139749E+002,  0.000000E+000, -5.489576E+001, -1.389652E+001,  1.090415E+001,  3.203573E-001
  2.090365E+002,  2.125187E+002,  0.000000E+000, -5.165526E+001, -1.213011E+001,  1.228648E+001,  3.203544E-001
  2.112531E+002,  2.100447E+002,  0.000000E+000, -4.745910E+001, -9.982360E+000,  1.369648E+001,  3.200966E-001
  2.123002E+002,  2.063316E+002,  0.000000E+000, -4.211912E+001, -7.968218E+000,  1.481155E+001,  3.202131E-001
  2.089037E+002,  1.980955E+002,  0.000000E+000, -3.306839E+001, -6.987508E+000,  1.437090E+001,  3.202417E-001
  2.013144E+002,  1.860971E+002,  0.000000E+000, -2.100332E+001, -6.984738E+000,  1.271189E+001,  3.201697E-001
  1.933225E+002,  1.745827E+002,  0.000000E+000, -9.445309E+000, -6.929755E+000,  1.116269E+001,  3.202452E-001
  1.842476E+002,  1.635154E+002,  0.000000E+000,  2.032608E+000, -6.665698E+000,  9.878406E+000,  3.204130E-001
  1.742242E+002,  1.530440E+002,  0.000000E+000,  1.324963E+001, -6.190343E+000,  8.887881E+000,  3.202416E-001
  1.639161E+002,  1.432440E+002,  0.000000E+000,  2.388975E+001, -5.559749E+000,  8.082338E+000,  3.200021E-001
  1.536696E+002,  1.340988E+002,  0.000000E+000,  3.388022E+001, -4.833894E+000,  7.288053E+000,  3.204001E-001
  1.437813E+002,  1.255647E+002,  0.000000E+000,  4.322561E+001, -4.063407E+000,  6.454249E+000,  3.203687E-001
  1.344160E+002,  1.175593E+002,  0.000000E+000,  5.198103E+001, -3.309548E+000,  5.674146E+000,  3.200605E-001
  1.254948E+002,  1.100431E+002,  0.000000E+000,  6.017752E+001, -2.600182E+000,  5.052220E+000,  3.200035E-001
  1.215924E+002, -1.036459E+002,  0.000000E+000, -6.485119E+001, -6.127875E-001, -5.334748E+000,  3.202349E-001
  1.227320E+002, -1.051320E+002,  0.000000E+000, -6.377300E+001, -1.584906E+000, -6.615005E+000,  3.201171E-001
  1.239397E+002, -1.067631E+002,  0.000000E+000, -6.202521E+001, -2.541308E+000, -7.994223E+000,  3.202352E-001
  1.252462E+002, -1.084688E+002,  0.000000E+000, -5.946372E+001, -3.367596E+000, -9.456241E+000,  3.204946E-001
  1.269864E+002, -1.105160E+002,  0.000000E+000, -5.447040E+001, -3.486420E+000, -1.071147E+001,  3.205244E-001
  1.295819E+002, -1.127964E+002,  0.000000E+000, -4.555072E+001, -2.337186E+000, -1.184413E+001,  3.203724E-001
  1.322828E+002, -1.151704E+002,  0.000000E+000, -3.521502E+001, -6.938268E-001, -1.294687E+001,  3.202990E-001
  1.348030E+002, -1.176673E+002,  0.000000E+000, -2.457977E+001,  1.055100E+000, -1.405598E+001,  3.203854E-001
  1.371563E+002, -1.201290E+002,  0.000000E+000, -1.375906E+001,  2.784579E+000, -1.513747E+001,  3.206677E-001
  1.388464E+002, -1.195640E+002,  0.000000E+000, -6.957213E+000,  4.862554E+000, -1.347499E+001,  3.201658E-001
  1.402020E+002, -1.172590E+002,  0.000000E+000, -2.605923E+000,  7.159976E+000, -1.024018E+001,  3.200951E-001
  1.414302E+002, -1.146554E+002,  0.000000E+000,  1.797638E+000,  9.565650E+000, -7.084749E+000,  3.205179E-001
  1.408050E+002, -1.123638E+002,  0.000000E+000,  7.179314E+000,  1.107834E+001, -4.243572E+000,  3.206911E-001
  1.364162E+002, -1.113924E+002,  0.000000E+000,  1.318568E+001,  9.759528E+000, -2.966715E+000,  3.200497E-001
  1.321896E+002, -1.110381E+002,  0.000000E+000,  1.762831E+001,  7.727439E+000, -2.793162E+000,  3.206125E-001
  1.280609E+002, -1.109274E+002,  0.000000E+000,  2.127188E+001,  5.653680E+000, -3.211329E+000,  3.201830E-001
  1.238667E+002, -1.108357E+002,  0.000000E+000,  2.427999E+001,  3.319291E+000, -4.096071E+000,  3.203231E-001
  1.192476E+002, -1.105179E+002,  0.000000E+000,  2.680984E+001,  1.073987E+000, -5.185003E+000,  3.205890E-001
  1.145165E+002, -1.099593E+002,  0.000000E+000,  2.923238E+001, -1.060152E+000, -6.231665E+000,  3.202332E-001
  1.094169E+002, -1.084506E+002,  0.000000E+000,  3.202505E+001, -2.788586E+000, -7.124817E+000,  3.203024E-001
  1.336722E+002, -9.019008E+001,  0.000000E+000, -6.545607E+001, -1.545980E+000, -3.400636E+000,  3.200220E-001
  1.353413E+002, -9.122075E+001,  0.000000E+000, -6.443139E+001, -2.583669E+000, -4.642108E+000,  3.207561E-001
  1.371070E+002, -9.244458E+001,  0.000000E+000, -6.298808E+001, -3.740319E+000, -6.048467E+000,  3.205671E-001
  1.389183E+002, -9.373107E+001,  0.000000E+000, -6.065933E+001, -4.740330E+000, -7.491563E+000,  3.201802E-001
  1.411411E+002, -9.519070E+001,  0.000000E+000, -5.645580E+001, -5.269331E+000, -8.824507E+000,  3.201737E-001
  1.442029E+002, -9.702874E+001,  0.000000E+000, -4.795167E+001, -4.418304E+000, -9.956353E+000,  3.206723E-001
  1.472252E+002, -9.922964E+001,  0.000000E+000, -3.721443E+001, -2.730889E+000, -1.106545E+001,  3.202011E-001
  1.500081E+002, -1.016032E+002,  0.000000E+000, -2.615583E+001, -9.912139E-001, -1.219011E+001,  3.204214E-001
  1.521249E+002, -1.043762E+002,  0.000000E+000, -1.480137E+001,  1.050446E+000, -1.315156E+001,  3.200066E-001
  1.524171E+002, -1.059904E+002,  0.000000E+000, -6.221684E+000,  3.887217E+000, -1.207573E+001,  3.205805E-001
  1.545958E+002, -1.029769E+002,  0.000000E+000, -1.585380E+000,  6.099293E+000, -8.722074E+000,  3.206509E-001
  1.566398E+002, -9.960791E+001,  0.000000E+000,  3.061411E+000,  8.377971E+000, -5.458998E+000,  3.200902E-001
  1.574404E+002, -9.672206E+001,  0.000000E+000,  7.931535E+000,  1.016993E+001, -2.520133E+000,  3.200108E-001
  1.536021E+002, -9.572109E+001,  0.000000E+000,  1.349918E+001,  8.701042E+000, -1.470325E+000,  3.201525E-001
  1.488482E+002, -9.582187E+001,  0.000000E+000,  1.794253E+001,  6.477460E+000, -1.466681E+000,  3.203210E-001
  1.440171E+002, -9.627302E+001,  0.000000E+000,  2.148460E+001,  4.223551E+000, -2.111238E+000,  3.204210E-001
  1.387985E+002, -9.662488E+001,  0.000000E+000,  2.446642E+001,  1.716234E+000, -3.205596E+000,  3.200909E-001
  1.333970E+002, -9.659113E+001,  0.000000E+000,  2.713308E+001, -6.182178E-001, -4.384966E+000,  3.205051E-001
  1.278175E+002, -9.598096E+001,  0.000000E+000,  2.987297E+001, -2.681304E+000, -5.453497E+000,  3.202134E-001
  1.211984E+002, -9.319548E+001,  0.000000E+000,  3.354599E+001, -3.830710E+000, -6.327867E+000,  3.204311E-001
  1.465878E+002, -7.583429E+001,  0.000000E+000, -6.606295E+001, -2.547463E+000, -1.338157E+000,  3.203610E-001
  1.488012E+002, -7.633071E+001,  0.000000E+000, -6.506185E+001, -3.665017E+000, -2.518024E+000,  3.205905E-001
  1.511131E+002, -7.695064E+001,  0.000000E+000, -6.387607E+001, -4.935905E+000, -3.883414E+000,  3.200276E-001
  1.535906E+002, -7.783897E+001,  0.000000E+000, -6.179108E+001, -6.218670E+000, -5.344223E+000,  3.200136E-001
  1.562861E+002, -7.875589E+001,  0.000000E+000, -5.819973E+001, -7.155349E+000, -6.762747E+000,  3.203379E-001
  1.596280E+002, -8.018311E+001,  0.000000E+000, -5.048268E+001, -6.743989E+000, -7.852049E+000,  3.201897E-001
  1.632108E+002, -8.200401E+001,  0.000000E+000, -3.941148E+001, -5.117610E+000, -8.973578E+000,  3.206959E-001
  1.650748E+002, -8.495600E+001,  0.000000E+000, -2.815110E+001, -2.836160E+000, -9.757864E+000,  3.203656E-001
  1.645439E+002, -8.956299E+001,  0.000000E+000, -1.686127E+001,  4.694952E-001, -9.956841E+000,  3.201034E-001
  1.632030E+002, -9.387994E+001,  0.000000E+000, -6.309372E+000,  3.982901E+000, -9.477130E+000,  3.205636E-001
  1.647997E+002, -9.211290E+001,  0.000000E+000, -2.998888E-002,  6.739656E+000, -6.780227E+000,  3.202385E-001
  1.677995E+002, -8.784084E+001,  0.000000E+000,  4.842822E+000,  8.995426E+000, -3.378447E+000,  3.200301E-001
  1.697753E+002, -8.402089E+001,  0.000000E+000,  9.571505E+000,  1.044809E+001, -5.266718E-001,  3.203992E-001
  1.678632E+002, -8.187420E+001,  0.000000E+000,  1.443021E+001,  8.416621E+000,  2.268915E-001,  3.203132E-001
  1.641569E+002, -8.134580E+001,  0.000000E+000,  1.845937E+001,  5.652617E+000, -2.054983E-002,  3.200845E-001
  1.597513E+002, -8.145799E+001,  0.000000E+000,  2.173981E+001,  2.871877E+000, -9.722768E-001,  3.205124E-001
  1.544572E+002, -8.152162E+001,  0.000000E+000,  2.467107E+001,  6.624255E-002, -2.256802E+000,  3.200798E-001
  1.485880E+002, -8.138690E+001,  0.000000E+000,  2.753779E+001, -2.420263E+000, -3.481025E+000,  3.204221E-001
  1.415416E+002, -7.984193E+001,  0.000000E+000,  3.106913E+001, -4.091628E+000, -4.497184E+000,  3.201368E-001
  1.328752E+002, -7.549450E+001,  0.000000E+000,  3.579518E+001, -4.558807E+000, -5.516552E+000,  3.200481E-001
  1.601197E+002, -6.067456E+001,  0.000000E+000, -6.671573E+001, -3.683217E+000,  8.706284E-001,  3.201125E-001
  1.629039E+002, -6.063097E+001,  0.000000E+000, -6.571146E+001, -4.918277E+000, -2.664012E-001,  3.206383E-001
  1.658177E+002, -6.065923E+001,  0.000000E+000, -6.459902E+001, -6.262669E+000, -1.531389E+000,  3.201331E-001
  1.688933E+002, -6.093835E+001,  0.000000E+000, -6.292964E+001, -7.795741E+000, -3.035314E+000,  3.206713E-001
  1.720059E+002, -6.151578E+001,  0.000000E+000, -5.979023E+001, -9.093616E+000, -4.496268E+000,  3.205541E-001
  1.755867E+002, -6.253800E+001,  0.000000E+000, -5.297552E+001, -9.163503E+000, -5.636023E+000,  3.203247E-001
  1.772583E+002, -6.560953E+001,  0.000000E+000, -4.215414E+001, -6.726386E+000, -6.123967E+000,  3.204422E-001
  1.764998E+002, -7.040342E+001,  0.000000E+000, -3.107780E+001, -3.316616E+000, -6.218144E+000,  3.206034E-001
  1.746522E+002, -7.607094E+001,  0.000000E+000, -1.962729E+001,  4.972886E-001, -6.035441E+000,  3.203445E-001
  1.717668E+002, -8.251587E+001,  0.000000E+000, -7.991183E+000,  4.455921E+000, -5.753407E+000,  3.207014E-001
  1.709022E+002, -8.480500E+001,  0.000000E+000,  1.769347E+000,  8.107971E+000, -4.474906E+000,  3.207444E-001
  1.739793E+002, -8.059957E+001,  0.000000E+000,  7.067415E+000,  1.053057E+001, -9.585433E-001,  3.207844E-001
  1.757744E+002, -7.701805E+001,  0.000000E+000,  1.155153E+001,  1.165609E+001,  1.624965E+000,  3.204361E-001
  1.731830E+002, -7.575008E+001,  0.000000E+000,  1.572855E+001,  9.163259E+000,  1.640469E+000,  3.206886E-001
  1.695961E+002, -7.547527E+001,  0.000000E+000,  1.905075E+001,  6.012517E+000,  6.753711E-001,  3.201879E-001
  1.657262E+002, -7.472143E+001,  0.000000E+000,  2.224515E+001,  2.774544E+000, -5.493477E-001,  3.201494E-001
  1.615207E+002, -7.318906E+001,  0.000000E+000,  2.523464E+001, -1.651980E-001, -1.830605E+000,  3.205925E-001
  1.564746E+002, -7.030160E+001,  0.000000E+000,  2.879079E+001, -2.565974E+000, -2.889152E+000,  3.201620E-001
  1.503546E+002, -6.376797E+001,  0.000000E+000,  3.357677E+001, -3.902584E+000, -3.822629E+000,  3.204798E-001
  1.427396E+002, -5.608940E+001,  0.000000E+000,  3.894914E+001, -4.446411E+000, -4.839874E+000,  3.203793E-001
  1.739155E+002, -4.365229E+001,  0.000000E+000, -6.778181E+001, -4.954043E+000,  3.002398E+000,  3.206341E-001
  1.776364E+002, -4.405812E+001,  0.000000E+000, -6.643054E+001, -6.231893E+000,  2.159737E+000,  3.202564E-001
  1.809149E+002, -4.365653E+001,  0.000000E+000, -6.535045E+001, -7.614520E+000,  9.628458E-001,  3.202507E-001
  1.845038E+002, -4.326537E+001,  0.000000E+000, -6.395883E+001, -9.185557E+000, -4.462469E-001,  3.204979E-001
  1.873299E+002, -4.390521E+001,  0.000000E+000, -6.131163E+001, -1.043180E+001, -1.686699E+000,  3.202503E-001
  1.889483E+002, -4.612534E+001,  0.000000E+000, -5.589378E+001, -1.022409E+001, -2.409525E+000,  3.203697E-001
  1.881981E+002, -5.088164E+001,  0.000000E+000, -4.587695E+001, -7.150649E+000, -2.319450E+000,  3.204984E-001
  1.860457E+002, -5.682331E+001,  0.000000E+000, -3.463140E+001, -3.348893E+000, -2.004574E+000,  3.205089E-001
  1.833473E+002, -6.329923E+001,  0.000000E+000, -2.301698E+001,  7.058769E-001, -1.612952E+000,  3.203133E-001
  1.805075E+002, -6.976170E+001,  0.000000E+000, -1.070207E+001,  4.862912E+000, -1.133666E+000,  3.203023E-001
  1.778205E+002, -7.535531E+001,  0.000000E+000,  1.627399E+000,  8.990911E+000, -6.361487E-001,  3.204606E-001
  1.782059E+002, -7.513113E+001,  0.000000E+000,  9.121917E+000,  1.208916E+001,  1.331227E+000,  3.206754E-001
  1.788443E+002, -7.322724E+001,  0.000000E+000,  1.258611E+001,  1.254584E+001,  2.777898E+000,  3.201811E-001
  1.760106E+002, -7.261706E+001,  0.000000E+000,  1.604626E+001,  9.565927E+000,  2.140068E+000,  3.207225E-001
  1.721541E+002, -7.218648E+001,  0.000000E+000,  1.946791E+001,  6.043555E+000,  9.665073E-001,  3.203856E-001
  1.677551E+002, -7.065592E+001,  0.000000E+000,  2.304229E+001,  2.628948E+000, -3.461041E-001,  3.200652E-001
  1.631050E+002, -6.685987E+001,  0.000000E+000,  2.697522E+001,  1.138911E-001, -1.485059E+000,  3.204136E-001
  1.579156E+002, -5.830922E+001,  0.000000E+000,  3.228693E+001, -1.290874E+000, -2.467122E+000,  3.203530E-001
  1.527170E+002, -4.811962E+001,  0.000000E+000,  3.776533E+001, -2.221756E+000, -3.485793E+000,  3.200987E-001
  1.472947E+002, -3.922058E+001,  0.000000E+000,  4.284834E+001, -3.072217E+000, -4.443473E+000,  3.200397E-001
  1.869758E+002, -2.492542E+001,  0.000000E+000, -6.941863E+001, -6.182373E+000,  4.942834E+000,  3.206157E-001
  1.923414E+002, -2.593653E+001,  0.000000E+000, -6.755146E+001, -7.550657E+000,  4.630735E+000,  3.200540E-001
  1.957530E+002, -2.625728E+001,  0.000000E+000, -6.623844E+001, -8.555208E+000,  3.955855E+000,  3.206840E-001
  1.976099E+002, -2.675454E+001,  0.000000E+000, -6.506101E+001, -9.207433E+000,  3.196103E+000,  3.204452E-001
  1.990446E+002, -2.802902E+001,  0.000000E+000, -6.308638E+001, -9.791576E+000,  2.392507E+000,  3.202329E-001
  1.995739E+002, -3.106684E+001,  0.000000E+000, -5.914423E+001, -9.925025E+000,  1.810658E+000,  3.200749E-001
  1.976298E+002, -3.683447E+001,  0.000000E+000, -5.034512E+001, -7.286917E+000,  2.001228E+000,  3.200366E-001
  1.950241E+002, -4.324845E+001,  0.000000E+000, -3.872769E+001, -3.217842E+000,  2.607262E+000,  3.204154E-001
  1.922034E+002, -4.991779E+001,  0.000000E+000, -2.670420E+001,  1.041641E+000,  3.327366E+000,  3.203970E-001
  1.894288E+002, -5.632359E+001,  0.000000E+000, -1.369690E+001,  5.326093E+000,  3.917335E+000,  3.201291E-001
  1.856938E+002, -6.365809E+001,  0.000000E+000, -6.895491E-001,  9.338371E+000,  3.992744E+000,  3.202645E-001
  1.816802E+002, -7.029577E+001,  0.000000E+000,  9.743525E+000,  1.262568E+001,  3.097175E+000,  3.205401E-001
  1.814194E+002, -7.000364E+001,  0.000000E+000,  1.320260E+001,  1.313708E+001,  3.438950E+000,  3.206249E-001
  1.783655E+002, -6.980500E+001,  0.000000E+000,  1.633747E+001,  9.964895E+000,  2.468989E+000,  3.206353E-001
  1.740736E+002, -6.824923E+001,  0.000000E+000,  2.035617E+001,  5.924580E+000,  1.215588E+000,  3.202477E-001
  1.690926E+002, -6.369449E+001,  0.000000E+000,  2.502959E+001,  2.998639E+000,  1.279114E-001,  3.204303E-001
  1.634707E+002, -5.399334E+001,  0.000000E+000,  3.100402E+001,  1.541495E+000, -9.887584E-001,  3.205755E-001
  1.577750E+002, -4.340138E+001,  0.000000E+000,  3.700378E+001,  5.251923E-001, -2.189145E+000,  3.200346E-001
  1.525314E+002, -3.368030E+001,  0.000000E+000,  4.241367E+001, -4.430793E-001, -3.250099E+000,  3.201083E-001
  1.477536E+002, -2.481122E+001,  0.000000E+000,  4.728336E+001, -1.318420E+000, -4.234780E+000,  3.205309E-001
  1.987327E+002, -3.630823E+000,  0.000000E+000, -7.185445E+001, -7.554713E+000,  5.990084E+000,  3.201138E-001
  2.038893E+002, -7.052517E+000,  0.000000E+000, -6.952245E+001, -7.948203E+000,  7.333013E+000,  3.206418E-001
  2.063298E+002, -1.007752E+001,  0.000000E+000, -6.780526E+001, -7.943855E+000,  7.867961E+000,  3.205060E-001
  2.078353E+002, -1.205536E+001,  0.000000E+000, -6.637859E+001, -8.032632E+000,  7.806300E+000,  3.200540E-001
  2.085365E+002, -1.360708E+001,  0.000000E+000, -6.490904E+001, -8.398152E+000,  7.237598E+000,  3.206149E-001
  2.085421E+002, -1.652673E+001,  0.000000E+000, -6.232076E+001, -8.776370E+000,  6.672238E+000,  3.205190E-001
  2.071199E+002, -2.204444E+001,  0.000000E+000, -5.534497E+001, -7.186721E+000,  6.856681E+000,  3.202854E-001
  2.043360E+002, -2.890537E+001,  0.000000E+000, -4.328215E+001, -2.983618E+000,  7.708373E+000,  3.201911E-001
  2.015670E+002, -3.552431E+001,  0.000000E+000, -3.053443E+001,  1.389386E+000,  8.500163E+000,  3.205969E-001
  1.980544E+002, -4.289832E+001,  0.000000E+000, -1.734081E+001,  5.435301E+000,  8.614265E+000,  3.203047E-001
  1.925583E+002, -5.269598E+001,  0.000000E+000, -4.657760E+000,  8.815243E+000,  7.319970E+000,  3.203008E-001
  1.861036E+002, -6.352930E+001,  0.000000E+000,  7.654959E+000,  1.190488E+001,  5.202109E+000,  3.200423E-001
  1.832652E+002, -6.726299E+001,  0.000000E+000,  1.373730E+001,  1.319312E+001,  4.054444E+000,  3.207512E-001
  1.804153E+002, -6.607417E+001,  0.000000E+000,  1.709212E+001,  1.003675E+001,  2.764435E+000,  3.205121E-001
  1.750028E+002, -6.040057E+001,  0.000000E+000,  2.280335E+001,  6.696081E+000,  1.646185E+000,  3.202250E-001
  1.687711E+002, -4.933049E+001,  0.000000E+000,  2.963259E+001,  4.895605E+000,  5.041464E-001,  3.202328E-001
  1.629313E+002, -3.809222E+001,  0.000000E+000,  3.604248E+001,  3.553158E+000, -7.587731E-001,  3.202084E-001
  1.574287E+002, -2.801530E+001,  0.000000E+000,  4.186645E+001,  2.422760E+000, -1.953792E+000,  3.204912E-001
  1.522317E+002, -1.885154E+001,  0.000000E+000,  4.714889E+001,  1.398510E+000, -3.087957E+000,  3.202811E-001
  1.472759E+002, -1.039258E+001,  0.000000E+000,  5.197837E+001,  4.294025E-001, -4.088984E+000,  3.204510E-001
  2.043664E+002,  1.334592E+001,  0.000000E+000, -7.456220E+001, -7.992508E+000,  6.216413E+000,  3.203408E-001
  2.086960E+002,  1.036742E+001,  0.000000E+000, -7.259391E+001, -7.533892E+000,  8.921759E+000,  3.204168E-001
  2.123572E+002,  5.874916E+000,  0.000000E+000, -7.039367E+001, -7.145394E+000,  1.125270E+001,  3.207828E-001
  2.146750E+002,  1.737460E+000,  0.000000E+000, -6.823427E+001, -6.943403E+000,  1.230892E+001,  3.203205E-001
  2.162649E+002, -6.703253E-001,  0.000000E+000, -6.643818E+001, -6.940700E+000,  1.254375E+001,  3.201890E-001
  2.172130E+002, -2.153587E+000,  0.000000E+000, -6.485556E+001, -7.104798E+000,  1.223479E+001,  3.206525E-001
  2.167534E+002, -6.058310E+000,  0.000000E+000, -6.026571E+001, -6.467999E+000,  1.225866E+001,  3.203075E-001
  2.141105E+002, -1.339515E+001,  0.000000E+000, -4.838304E+001, -2.647769E+000,  1.304304E+001,  3.201470E-001
  2.101156E+002, -2.182995E+001,  0.000000E+000, -3.529195E+001,  1.093115E+000,  1.267371E+001,  3.206227E-001
  2.046866E+002, -3.184298E+001,  0.000000E+000, -2.240179E+001,  4.401684E+000,  1.120798E+001,  3.203038E-001
  1.981010E+002, -4.330851E+001,  0.000000E+000, -9.774496E+000,  7.414853E+000,  9.119869E+000,  3.205539E-001
  1.911020E+002, -5.513306E+001,  0.000000E+000,  3.188078E+000,  1.035050E+001,  6.793837E+000,  3.204319E-001
  1.849677E+002, -6.352524E+001,  0.000000E+000,  1.422961E+001,  1.247300E+001,  4.420751E+000,  3.207253E-001
  1.810933E+002, -5.689235E+001,  0.000000E+000,  2.017641E+001,  1.094270E+001,  3.555075E+000,  3.202556E-001
  1.741556E+002, -4.443167E+001,  0.000000E+000,  2.789697E+001,  8.866875E+000,  2.191464E+000,  3.201862E-001
  1.675708E+002, -3.284227E+001,  0.000000E+000,  3.495597E+001,  7.148830E+000,  8.823249E-001,  3.201411E-001
  1.616082E+002, -2.236924E+001,  0.000000E+000,  4.120207E+001,  5.687871E+000, -4.646173E-001,  3.205355E-001
  1.561008E+002, -1.272846E+001,  0.000000E+000,  4.689858E+001,  4.403008E+000, -1.752345E+000,  3.205770E-001
  1.509417E+002, -3.845779E+000,  0.000000E+000,  5.211673E+001,  3.266178E+000, -2.926908E+000,  3.200437E-001
  1.460860E+002,  4.250956E+000,  0.000000E+000,  5.685431E+001,  2.181767E+000, -3.887744E+000,  3.203376E-001
  2.037589E+002,  2.346483E+001,  0.000000E+000, -7.692357E+001, -8.086028E+000,  5.600346E+000,  3.207572E-001
  2.083114E+002,  2.083951E+001,  0.000000E+000, -7.500162E+001, -7.625004E+000,  8.360188E+000,  3.202276E-001
  2.130182E+002,  1.804088E+001,  0.000000E+000, -7.297604E+001, -7.098405E+000,  1.146106E+001,  3.203038E-001
  2.178825E+002,  1.526657E+001,  0.000000E+000, -7.063994E+001, -6.490359E+000,  1.468149E+001,  3.204171E-001
  2.217538E+002,  1.236245E+001,  0.000000E+000, -6.827368E+001, -5.968123E+000,  1.696837E+001,  3.200703E-001
  2.239114E+002,  1.001541E+001,  0.000000E+000, -6.623611E+001, -5.751244E+000,  1.765878E+001,  3.201785E-001
  2.253278E+002,  9.086385E+000,  0.000000E+000, -6.418704E+001, -5.534597E+000,  1.771788E+001,  3.208203E-001
  2.223668E+002,  1.359099E+000,  0.000000E+000, -5.450178E+001, -3.299270E+000,  1.680629E+001,  3.203221E-001
  2.168386E+002, -9.626543E+000,  0.000000E+000, -4.159011E+001, -2.232209E-001,  1.495582E+001,  3.201325E-001
  2.104454E+002, -2.158681E+001,  0.000000E+000, -2.863598E+001,  2.710946E+000,  1.274285E+001,  3.204330E-001
  2.035982E+002, -3.316730E+001,  0.000000E+000, -1.532226E+001,  5.669704E+000,  1.062302E+001,  3.207165E-001
  1.964878E+002, -4.057728E+001,  0.000000E+000, -9.999712E-001,  9.247662E+000,  8.744017E+000,  3.203558E-001
  1.881921E+002, -4.420399E+001,  0.000000E+000,  1.408195E+001,  1.289788E+001,  6.372098E+000,  3.205127E-001
  1.796368E+002, -3.933559E+001,  0.000000E+000,  2.577653E+001,  1.335823E+001,  4.042663E+000,  3.205170E-001
  1.723441E+002, -2.747923E+001,  0.000000E+000,  3.342534E+001,  1.125765E+001,  2.591173E+000,  3.205536E-001
  1.656353E+002, -1.650612E+001,  0.000000E+000,  4.032113E+001,  9.418072E+000,  1.157676E+000,  3.205320E-001
  1.596131E+002, -6.533900E+000,  0.000000E+000,  4.646512E+001,  7.805477E+000, -1.972585E-001,  3.205994E-001
  1.540566E+002,  2.673506E+000,  0.000000E+000,  5.202728E+001,  6.379930E+000, -1.497209E+000,  3.203935E-001
  1.489082E+002,  1.103019E+001,  0.000000E+000,  5.708398E+001,  5.126803E+000, -2.669106E+000,  3.200247E-001
  1.439539E+002,  1.870991E+001,  0.000000E+000,  6.172520E+001,  3.960651E+000, -3.566664E+000,  3.200946E-001
  2.009592E+002,  2.965490E+001,  0.000000E+000, -7.846150E+001, -8.517232E+000,  3.378582E+000,  3.203984E-001
  2.054566E+002,  2.675669E+001,  0.000000E+000, -7.657097E+001, -8.087647E+000,  6.026469E+000,  3.205834E-001
  2.102958E+002,  2.368364E+001,  0.000000E+000, -7.444799E+001, -7.605173E+000,  9.031739E+000,  3.205752E-001
  2.154144E+002,  2.064927E+001,  0.000000E+000, -7.209440E+001, -7.028402E+000,  1.240520E+001,  3.205440E-001
  2.205679E+002,  1.771773E+001,  0.000000E+000, -6.956845E+001, -6.376673E+000,  1.581649E+001,  3.205537E-001
  2.244337E+002,  1.585225E+001,  0.000000E+000, -6.711900E+001, -5.761113E+000,  1.798178E+001,  3.206876E-001
  2.272878E+002,  1.553627E+001,  0.000000E+000, -6.452601E+001, -5.349503E+000,  1.891232E+001,  3.204202E-001
  2.287332E+002,  1.488682E+001,  0.000000E+000, -6.112684E+001, -4.915920E+000,  1.896181E+001,  3.204061E-001
  2.233024E+002,  7.085530E+000,  0.000000E+000, -4.792101E+001, -1.255327E+000,  1.729960E+001,  3.202279E-001
  2.165536E+002,  1.263345E+000,  0.000000E+000, -3.312587E+001,  2.872517E+000,  1.527281E+001,  3.201986E-001
  2.092951E+002, -3.703247E+000,  0.000000E+000, -1.785167E+001,  7.069057E+000,  1.335228E+001,  3.204518E-001
  2.012055E+002, -7.770730E+000,  0.000000E+000, -2.383066E+000,  1.085344E+001,  1.109508E+001,  3.203502E-001
  1.913499E+002, -1.103991E+001,  0.000000E+000,  1.308432E+001,  1.312209E+001,  8.268641E+000,  3.202782E-001
  1.798193E+002, -1.314180E+001,  0.000000E+000,  2.798339E+001,  1.407452E+001,  5.299340E+000,  3.201780E-001
  1.702708E+002, -9.309748E+000,  0.000000E+000,  3.911659E+001,  1.376395E+001,  2.912252E+000,  3.204063E-001
  1.635028E+002,  8.603507E-001,  0.000000E+000,  4.588751E+001,  1.177031E+001,  1.424158E+000,  3.204038E-001
  1.573715E+002,  1.036223E+001,  0.000000E+000,  5.193050E+001,  9.934956E+000,  8.417985E-002,  3.202015E-001
