 S11, S22, S33, S12, S23, S31, wp
  2.083664E+002,  2.880323E+002,  0.000000E+000, -7.223633E+001,  2.600498E+000, -1.487337E+000,  5.107198E-001
  2.201819E+002,  2.989426E+002,  0.000000E+000, -5.921125E+001,  2.370561E+000, -8.382878E-001,  5.103856E-001
  2.319014E+002,  3.089339E+002,  0.000000E+000, -4.552798E+001,  2.351783E+000, -2.476165E-001,  5.101078E-001
  2.433237E+002,  3.171904E+002,  0.000000E+000, -3.156400E+001,  2.378919E+000,  6.671146E-001,  5.107327E-001
  2.522396E+002,  3.222110E+002,  0.000000E+000, -1.815189E+001,  1.842879E+000,  1.713919E+000,  5.103066E-001
  2.574171E+002,  3.247498E+002,  0.000000E+000, -5.049979E+000,  1.108394E+000,  2.576783E+000,  5.106096E-001
  2.584283E+002,  3.255322E+002,  0.000000E+000,  8.122532E+000,  6.955539E-001,  3.473789E+000,  5.101570E-001
  2.556731E+002,  3.237865E+002,  0.000000E+000,  2.141360E+001,  7.299046E-001,  3.519040E+000,  5.105066E-001
  2.488603E+002,  3.192147E+002,  0.000000E+000,  3.487793E+001,  6.326676E-001,  3.045292E+000,  5.104041E-001
  2.386374E+002,  3.118762E+002,  0.000000E+000,  4.896137E+001,  8.474077E-001,  2.400006E+000,  5.101481E-001
  2.264793E+002,  3.027248E+002,  0.000000E+000,  6.280385E+001,  9.442500E-001,  1.727642E+000,  5.100816E-001
  2.142586E+002,  2.929893E+002,  0.000000E+000,  7.582240E+001,  7.832419E-001,  1.061520E+000,  5.101325E-001
  2.024972E+002,  2.825208E+002,  0.000000E+000,  8.772735E+001,  6.172927E-001,  4.022673E-001,  5.101902E-001
  1.913997E+002,  2.715281E+002,  0.000000E+000,  9.840338E+001,  2.471876E-001, -2.538894E-001,  5.107171E-001
  1.810803E+002,  2.605416E+002,  0.000000E+000,  1.077133E+002, -8.671258E-002, -7.943567E-001,  5.102433E-001
  1.717676E+002,  2.496618E+002,  0.000000E+000,  1.152073E+002, -1.684749E-001, -1.279550E+000,  5.107408E-001
  1.276689E+002, -2.158844E+002,  0.000000E+000, -1.036183E+002, -1.258178E+000,  3.003588E+000,  5.101074E-001
  1.340661E+002, -2.235835E+002,  0.000000E+000, -9.804387E+001, -1.423678E+000,  3.011223E+000,  5.104196E-001
  1.407508E+002, -2.312617E+002,  0.000000E+000, -9.127821E+001, -1.393880E+000,  2.671504E+000,  5.106057E-001
  1.474779E+002, -2.389168E+002,  0.000000E+000, -8.322933E+001, -1.453883E+000,  2.113012E+000,  5.101863E-001
  1.532508E+002, -2.461419E+002,  0.000000E+000, -7.425346E+001, -1.652882E+000,  1.267311E+000,  5.108691E-001
  1.577570E+002, -2.531867E+002,  0.000000E+000, -6.354581E+001, -1.566824E+000, -1.166044E-001,  5.104115E-001
  1.626477E+002, -2.599497E+002,  0.000000E+000, -5.069156E+001, -1.493698E+000, -1.318724E+000,  5.110668E-001
  1.663914E+002, -2.658661E+002,  0.000000E+000, -3.636442E+001, -1.086577E+000, -1.899807E+000,  5.107375E-001
  1.690646E+002, -2.706586E+002,  0.000000E+000, -2.073132E+001, -4.746752E-001, -2.302487E+000,  5.102605E-001
  1.712768E+002, -2.739195E+002,  0.000000E+000, -3.665930E+000, -8.358682E-002, -1.675467E+000,  5.107804E-001
  1.734704E+002, -2.750751E+002,  0.000000E+000,  1.393909E+001,  2.212623E-001, -4.124527E-001,  5.103585E-001
  1.745414E+002, -2.739908E+002,  0.000000E+000,  3.080180E+001,  7.075697E-001,  1.388516E+000,  5.107423E-001
  1.741524E+002, -2.708343E+002,  0.000000E+000,  4.555104E+001,  1.254685E+000,  2.740524E+000,  5.100317E-001
  1.723505E+002, -2.661722E+002,  0.000000E+000,  5.807716E+001,  1.619513E+000,  3.716267E+000,  5.100516E-001
  1.689521E+002, -2.603891E+002,  0.000000E+000,  6.920583E+001,  1.595920E+000,  4.251952E+000,  5.103011E-001
  1.634824E+002, -2.532695E+002,  0.000000E+000,  7.876872E+001,  9.734833E-001,  4.257897E+000,  5.105853E-001
  1.568830E+002, -2.453779E+002,  0.000000E+000,  8.743410E+001,  3.117103E-001,  4.499734E+000,  5.104253E-001
  1.489728E+002, -2.369106E+002,  0.000000E+000,  9.558438E+001, -1.852989E-001,  4.413919E+000,  5.109620E-001
  1.401444E+002, -2.279133E+002,  0.000000E+000,  1.032002E+002, -4.134841E-001,  4.073729E+000,  5.100634E-001
  1.315472E+002, -2.188837E+002,  0.000000E+000,  1.098358E+002, -4.208124E-001,  3.828965E+000,  5.104142E-001
  1.335132E+002, -2.029447E+002,  0.000000E+000, -1.071620E+002, -1.120246E+000,  2.631717E+000,  5.108471E-001
  1.358996E+002, -2.056151E+002,  0.000000E+000,  1.138465E+002, -1.817765E-001,  3.161592E+000,  5.100348E-001
  1.403359E+002, -1.862276E+002,  0.000000E+000, -1.110693E+002, -7.814299E-001,  2.126319E+000,  5.103791E-001
  1.409121E+002, -1.898797E+002,  0.000000E+000,  1.179925E+002,  5.494429E-002,  2.209544E+000,  5.102596E-001
  1.478951E+002, -1.658987E+002,  0.000000E+000, -1.151894E+002, -2.702050E-001,  1.531629E+000,  5.100389E-001
  1.464729E+002, -1.714459E+002,  0.000000E+000,  1.222263E+002,  5.693297E-001,  1.058720E+000,  5.107668E-001
  1.559274E+002, -1.414364E+002,  0.000000E+000, -1.195126E+002,  1.700252E-001,  7.729623E-001,  5.104631E-001
  1.526543E+002, -1.497105E+002,  0.000000E+000,  1.265509E+002,  1.132793E+000, -1.856113E-001,  5.101653E-001
  1.641982E+002, -1.128558E+002,  0.000000E+000, -1.236873E+002,  4.421216E-001,  1.614253E-001,  5.106200E-001
  1.593644E+002, -1.237846E+002,  0.000000E+000,  1.307909E+002,  1.656099E+000, -1.219237E+000,  5.107407E-001
  1.723410E+002, -8.143725E+001,  0.000000E+000, -1.275217E+002,  9.345429E-001, -1.537941E-001,  5.106106E-001
  1.662802E+002, -9.393275E+001,  0.000000E+000,  1.347564E+002,  2.025634E+000, -2.106248E+000,  5.107722E-001
  1.799801E+002, -4.750980E+001,  0.000000E+000, -1.308762E+002,  1.313304E+000, -5.857754E-001,  5.101706E-001
  1.730522E+002, -6.092479E+001,  0.000000E+000,  1.378790E+002,  2.063822E+000, -2.539263E+000,  5.100522E-001
  1.864596E+002, -1.156972E+001,  0.000000E+000, -1.329695E+002,  1.361141E+000, -1.101869E+000,  5.105086E-001
  1.788242E+002, -2.600953E+001,  0.000000E+000,  1.394511E+002,  1.738953E+000, -2.812086E+000,  5.100399E-001
  1.912210E+002,  2.439366E+001,  0.000000E+000, -1.339231E+002,  1.007159E+000, -1.324392E+000,  5.105091E-001
  1.831433E+002,  1.039606E+001,  0.000000E+000,  1.393021E+002,  1.451990E+000, -2.916041E+000,  5.104363E-001
  1.940160E+002,  5.737548E+001,  0.000000E+000, -1.342668E+002,  6.117581E-001, -1.488118E+000,  5.100061E-001
  1.861405E+002,  4.526344E+001,  0.000000E+000,  1.384294E+002,  1.426895E+000, -2.798466E+000,  5.106427E-001
  1.955474E+002,  8.787776E+001,  0.000000E+000, -1.341927E+002,  1.530493E-001, -1.335552E+000,  5.105600E-001
  1.882875E+002,  7.795864E+001,  0.000000E+000,  1.370523E+002,  1.262478E+000, -2.530339E+000,  5.106531E-001
  1.961698E+002,  1.151254E+002,  0.000000E+000, -1.334893E+002, -2.545963E-001, -1.335800E+000,  5.104768E-001
  1.897597E+002,  1.086015E+002,  0.000000E+000,  1.353586E+002,  8.796592E-001, -2.439529E+000,  5.107944E-001
  1.962597E+002,  1.386289E+002,  0.000000E+000, -1.321891E+002, -6.337523E-001, -1.229892E+000,  5.105933E-001
  1.902463E+002,  1.363435E+002,  0.000000E+000,  1.332517E+002,  5.144244E-001, -2.526885E+000,  5.106532E-001
  1.962180E+002,  1.598448E+002,  0.000000E+000, -1.303721E+002, -7.714859E-001, -1.226775E+000,  5.102277E-001
  1.903782E+002,  1.613972E+002,  0.000000E+000,  1.307160E+002,  2.372475E-001, -2.568157E+000,  5.103787E-001
  1.957521E+002,  1.795740E+002,  0.000000E+000, -1.275160E+002, -6.652745E-001, -1.422747E+000,  5.104144E-001
  1.903728E+002,  1.844943E+002,  0.000000E+000,  1.275573E+002,  2.863613E-001, -2.439222E+000,  5.100995E-001
  1.943220E+002,  1.974063E+002,  0.000000E+000, -1.236248E+002, -2.584769E-001, -1.672695E+000,  5.104428E-001
  1.901242E+002,  2.051994E+002,  0.000000E+000,  1.237936E+002,  2.764510E-001, -2.174540E+000,  5.104277E-001
  1.917507E+002,  2.135477E+002,  0.000000E+000, -1.189740E+002,  4.062761E-001, -1.828117E+000,  5.105625E-001
  1.896270E+002,  2.221827E+002,  0.000000E+000,  1.198748E+002,  5.706706E-002, -1.865617E+000,  5.104439E-001
  1.884019E+002,  2.281278E+002,  0.000000E+000, -1.140983E+002,  1.110024E+000, -1.994306E+000,  5.101651E-001
  1.888490E+002,  2.369876E+002,  0.000000E+000,  1.157039E+002, -1.594590E-001, -1.645680E+000,  5.103681E-001
  1.850522E+002,  2.406822E+002,  0.000000E+000, -1.092244E+002,  1.593443E+000, -2.064512E+000,  5.107874E-001
  1.954076E+002,  2.518419E+002,  0.000000E+000, -1.008426E+002,  2.135400E+000, -2.025467E+000,  5.100106E-001
  2.065027E+002,  2.635545E+002,  0.000000E+000, -9.095109E+001,  2.552121E+000, -1.961314E+000,  5.100056E-001
  2.182311E+002,  2.754479E+002,  0.000000E+000, -7.972444E+001,  2.589842E+000, -1.705054E+000,  5.104580E-001
  2.302834E+002,  2.868086E+002,  0.000000E+000, -6.775265E+001,  2.521041E+000, -1.255726E+000,  5.106054E-001
  2.422268E+002,  2.976589E+002,  0.000000E+000, -5.502227E+001,  2.232898E+000, -6.174171E-001,  5.106795E-001
  2.534406E+002,  3.073322E+002,  0.000000E+000, -4.169913E+001,  2.092377E+000, -2.133645E-002,  5.101118E-001
  2.624133E+002,  3.153088E+002,  0.000000E+000, -2.836919E+001,  2.023197E+000,  8.474188E-001,  5.104616E-001
  2.682996E+002,  3.196765E+002,  0.000000E+000, -1.598844E+001,  1.627087E+000,  1.596194E+000,  5.105106E-001
  2.714814E+002,  3.218365E+002,  0.000000E+000, -4.064685E+000,  9.604180E-001,  2.380950E+000,  5.108512E-001
  2.725387E+002,  3.224043E+002,  0.000000E+000,  7.681945E+000,  4.727351E-001,  2.956682E+000,  5.101578E-001
  2.699011E+002,  3.209602E+002,  0.000000E+000,  1.947435E+001,  5.509405E-001,  3.222008E+000,  5.101156E-001
  2.640241E+002,  3.171789E+002,  0.000000E+000,  3.182694E+001,  7.038353E-001,  2.921283E+000,  5.106511E-001
  2.555667E+002,  3.111380E+002,  0.000000E+000,  4.455648E+001,  8.430325E-001,  2.183819E+000,  5.107747E-001
  2.443346E+002,  3.026374E+002,  0.000000E+000,  5.784930E+001,  8.345790E-001,  1.434184E+000,  5.106463E-001
  2.319848E+002,  2.928945E+002,  0.000000E+000,  7.062889E+001,  7.427198E-001,  7.539630E-001,  5.103065E-001
  2.199861E+002,  2.822509E+002,  0.000000E+000,  8.276022E+001,  6.037758E-001,  1.068475E-001,  5.107720E-001
  2.086227E+002,  2.713314E+002,  0.000000E+000,  9.355413E+001,  3.393430E-001, -5.135662E-001,  5.103115E-001
  1.979308E+002,  2.602057E+002,  0.000000E+000,  1.031599E+002, -4.905387E-002, -9.832045E-001,  5.105037E-001
  1.879236E+002,  2.494111E+002,  0.000000E+000,  1.113845E+002, -2.005466E-001, -1.388267E+000,  5.103696E-001
  1.442936E+002, -2.101477E+002,  0.000000E+000, -1.009661E+002, -1.355015E+000,  2.592926E+000,  5.109023E-001
  1.504193E+002, -2.177013E+002,  0.000000E+000, -9.528376E+001, -1.362163E+000,  2.613584E+000,  5.107508E-001
  1.564682E+002, -2.253529E+002,  0.000000E+000, -8.834250E+001, -1.321195E+000,  2.272612E+000,  5.103450E-001
  1.617783E+002, -2.329017E+002,  0.000000E+000, -8.059332E+001, -1.580600E+000,  1.842687E+000,  5.101638E-001
  1.662635E+002, -2.398583E+002,  0.000000E+000, -7.182984E+001, -1.711040E+000,  1.029293E+000,  5.108418E-001
  1.709147E+002, -2.465486E+002,  0.000000E+000, -6.085368E+001, -1.731582E+000, -1.489115E-001,  5.107689E-001
  1.752756E+002, -2.527666E+002,  0.000000E+000, -4.835964E+001, -1.576552E+000, -1.141379E+000,  5.100107E-001
  1.790057E+002, -2.578318E+002,  0.000000E+000, -3.462044E+001, -9.995020E-001, -1.651523E+000,  5.103285E-001
  1.818059E+002, -2.620243E+002,  0.000000E+000, -1.954484E+001, -2.664257E-001, -1.918567E+000,  5.110255E-001
  1.843121E+002, -2.648200E+002,  0.000000E+000, -2.974294E+000,  8.576687E-003, -1.512124E+000,  5.100037E-001
  1.864237E+002, -2.661288E+002,  0.000000E+000,  1.405027E+001,  3.312296E-001, -4.753155E-001,  5.102422E-001
  1.876165E+002, -2.654235E+002,  0.000000E+000,  3.019518E+001,  8.044021E-001,  8.156991E-001,  5.105741E-001
  1.870044E+002, -2.631183E+002,  0.000000E+000,  4.433374E+001,  1.459469E+000,  2.159807E+000,  5.100390E-001
  1.850238E+002, -2.592166E+002,  0.000000E+000,  5.651797E+001,  1.796389E+000,  3.013454E+000,  5.100310E-001
  1.821663E+002, -2.539039E+002,  0.000000E+000,  6.730228E+001,  1.966723E+000,  3.563800E+000,  5.106594E-001
  1.782687E+002, -2.475898E+002,  0.000000E+000,  7.644073E+001,  1.531764E+000,  3.744427E+000,  5.100512E-001
  1.722422E+002, -2.402269E+002,  0.000000E+000,  8.490688E+001,  7.343933E-001,  3.998187E+000,  5.103655E-001
  1.656088E+002, -2.322845E+002,  0.000000E+000,  9.254553E+001,  6.075617E-002,  4.075546E+000,  5.104947E-001
  1.574554E+002, -2.239417E+002,  0.000000E+000,  9.975672E+001, -2.305900E-001,  3.706170E+000,  5.105274E-001
  1.486922E+002, -2.146806E+002,  0.000000E+000,  1.064496E+002, -2.475870E-001,  3.408580E+000,  5.100070E-001
  1.509666E+002, -1.964583E+002,  0.000000E+000, -1.043369E+002, -1.075369E+000,  2.086047E+000,  5.108697E-001
  1.537293E+002, -2.007886E+002,  0.000000E+000,  1.102480E+002, -9.275087E-002,  2.595144E+000,  5.101264E-001
  1.589384E+002, -1.789712E+002,  0.000000E+000, -1.079571E+002, -5.280302E-001,  1.466395E+000,  5.103066E-001
  1.594395E+002, -1.845434E+002,  0.000000E+000,  1.141778E+002,  1.858496E-001,  1.625147E+000,  5.102117E-001
  1.673129E+002, -1.587000E+002,  0.000000E+000, -1.116995E+002,  1.063810E-001,  7.578222E-001,  5.108261E-001
  1.659499E+002, -1.656253E+002,  0.000000E+000,  1.180677E+002,  5.517041E-001,  4.269970E-001,  5.103663E-001
  1.756540E+002, -1.345066E+002,  0.000000E+000, -1.155991E+002,  6.681461E-001, -1.479921E-002,  5.104589E-001
  1.730930E+002, -1.435039E+002,  0.000000E+000,  1.219198E+002,  1.119128E+000, -6.968341E-001,  5.100903E-001
  1.833261E+002, -1.063909E+002,  0.000000E+000, -1.193187E+002,  1.203366E+000, -3.651333E-001,  5.100335E-001
  1.802153E+002, -1.179081E+002,  0.000000E+000,  1.256415E+002,  1.661305E+000, -1.535981E+000,  5.102943E-001
  1.906280E+002, -7.586596E+001,  0.000000E+000, -1.227885E+002,  1.749509E+000, -6.113057E-001,  5.101926E-001
  1.871579E+002, -8.822582E+001,  0.000000E+000,  1.288336E+002,  1.991708E+000, -2.187316E+000,  5.101755E-001
  1.971836E+002, -4.298340E+001,  0.000000E+000, -1.254524E+002,  2.102586E+000, -8.750278E-001,  5.107829E-001
  1.929537E+002, -5.572056E+001,  0.000000E+000,  1.309936E+002,  1.800715E+000, -2.352501E+000,  5.102244E-001
  2.023342E+002, -8.526639E+000,  0.000000E+000, -1.268355E+002,  1.979503E+000, -1.213961E+000,  5.103110E-001
  1.974795E+002, -2.164143E+001,  0.000000E+000,  1.318736E+002,  1.340463E+000, -2.410244E+000,  5.101784E-001
  2.060674E+002,  2.493296E+001,  0.000000E+000, -1.277668E+002,  1.663939E+000, -1.386319E+000,  5.105077E-001
  2.007161E+002,  1.254324E+001,  0.000000E+000,  1.317524E+002,  1.204515E+000, -2.297771E+000,  5.102182E-001
  2.084997E+002,  5.635688E+001,  0.000000E+000, -1.282984E+002,  1.401686E+000, -1.318307E+000,  5.105961E-001
  2.031063E+002,  4.555403E+001,  0.000000E+000,  1.312150E+002,  1.187563E+000, -2.156588E+000,  5.105945E-001
  2.100464E+002,  8.550375E+001,  0.000000E+000, -1.283078E+002,  1.023938E+000, -1.363096E+000,  5.106817E-001
  2.048880E+002,  7.684220E+001,  0.000000E+000,  1.302905E+002,  1.043575E+000, -1.877626E+000,  5.104617E-001
  2.110958E+002,  1.125122E+002,  0.000000E+000, -1.278884E+002,  5.172198E-001, -1.333488E+000,  5.102371E-001
  2.061108E+002,  1.062699E+002,  0.000000E+000,  1.290543E+002,  6.862526E-001, -1.834846E+000,  5.101264E-001
  2.117694E+002,  1.364776E+002,  0.000000E+000, -1.269613E+002,  1.405623E-001, -1.325498E+000,  5.100230E-001
  2.064834E+002,  1.333682E+002,  0.000000E+000,  1.274131E+002,  3.816391E-001, -1.952225E+000,  5.106378E-001
  2.120422E+002,  1.577673E+002,  0.000000E+000, -1.252828E+002, -1.339868E-001, -1.254471E+000,  5.106174E-001
  2.064414E+002,  1.582534E+002,  0.000000E+000,  1.253029E+002,  1.609258E-001, -2.033601E+000,  5.106754E-001
  2.118090E+002,  1.777810E+002,  0.000000E+000, -1.225534E+002, -2.187717E-001, -1.330212E+000,  5.101758E-001
  2.059333E+002,  1.812308E+002,  0.000000E+000,  1.225388E+002,  1.517010E-001, -2.008804E+000,  5.101204E-001
  2.110819E+002,  1.957954E+002,  0.000000E+000, -1.188607E+002, -4.450355E-003, -1.572790E+000,  5.102258E-001
  2.051940E+002,  2.021275E+002,  0.000000E+000,  1.192118E+002,  1.371031E-001, -1.867431E+000,  5.103901E-001
  2.094060E+002,  2.119781E+002,  0.000000E+000, -1.145037E+002,  5.401882E-001, -1.678446E+000,  5.107417E-001
  2.043060E+002,  2.201001E+002,  0.000000E+000,  1.155133E+002, -1.457963E-002, -1.715269E+000,  5.100750E-001
  2.069237E+002,  2.264312E+002,  0.000000E+000, -1.098797E+002,  1.187453E+000, -1.860574E+000,  5.106598E-001
  2.035670E+002,  2.353537E+002,  0.000000E+000,  1.114484E+002, -1.354865E-001, -1.661945E+000,  5.105545E-001
  2.036929E+002,  2.394162E+002,  0.000000E+000, -1.051833E+002,  1.696742E+000, -2.002791E+000,  5.100650E-001
  2.142447E+002,  2.504132E+002,  0.000000E+000, -9.656494E+001,  2.119469E+000, -1.962488E+000,  5.105724E-001
  2.251900E+002,  2.618605E+002,  0.000000E+000, -8.649962E+001,  2.315416E+000, -1.836917E+000,  5.102774E-001
  2.364490E+002,  2.735009E+002,  0.000000E+000, -7.538557E+001,  2.338249E+000, -1.541286E+000,  5.103877E-001
  2.475034E+002,  2.849586E+002,  0.000000E+000, -6.365868E+001,  2.293939E+000, -1.141421E+000,  5.105606E-001
  2.577300E+002,  2.953981E+002,  0.000000E+000, -5.144924E+001,  1.936378E+000, -5.205202E-001,  5.100665E-001
  2.663198E+002,  3.046640E+002,  0.000000E+000, -3.884156E+001,  1.655069E+000,  8.038387E-002,  5.106320E-001
  2.726564E+002,  3.117939E+002,  0.000000E+000, -2.641838E+001,  1.518629E+000,  7.563433E-001,  5.102388E-001
  2.762612E+002,  3.161651E+002,  0.000000E+000, -1.474080E+001,  1.071980E+000,  1.388664E+000,  5.103812E-001
  2.773659E+002,  3.180871E+002,  0.000000E+000, -3.729729E+000,  5.532761E-001,  2.054705E+000,  5.104057E-001
  2.771766E+002,  3.185810E+002,  0.000000E+000,  7.141739E+000,  3.011581E-001,  2.408758E+000,  5.104836E-001
  2.756352E+002,  3.170897E+002,  0.000000E+000,  1.803487E+001,  4.835207E-001,  2.693986E+000,  5.107596E-001
  2.722134E+002,  3.140552E+002,  0.000000E+000,  2.930985E+001,  5.553652E-001,  2.653841E+000,  5.107067E-001
  2.660209E+002,  3.088938E+002,  0.000000E+000,  4.110499E+001,  6.509374E-001,  2.067462E+000,  5.102986E-001
  2.571820E+002,  3.013660E+002,  0.000000E+000,  5.353052E+001,  6.557418E-001,  1.234062E+000,  5.100348E-001
  2.465806E+002,  2.917580E+002,  0.000000E+000,  6.590675E+001,  5.028641E-001,  6.258621E-001,  5.108252E-001
  2.351089E+002,  2.813509E+002,  0.000000E+000,  7.781525E+001,  4.384671E-001, -3.115979E-002,  5.100348E-001
  2.236965E+002,  2.703149E+002,  0.000000E+000,  8.889103E+001,  3.715934E-001, -6.234700E-001,  5.101446E-001
  2.129239E+002,  2.593259E+002,  0.000000E+000,  9.855695E+001,  7.427897E-002, -1.110021E+000,  5.102331E-001
  2.026961E+002,  2.484739E+002,  0.000000E+000,  1.070639E+002, -1.351034E-001, -1.490336E+000,  5.103124E-001
  1.591609E+002, -2.041072E+002,  0.000000E+000, -9.845330E+001, -1.196519E+000,  2.075812E+000,  5.102307E-001
  1.647694E+002, -2.115200E+002,  0.000000E+000, -9.263449E+001, -1.217430E+000,  2.006297E+000,  5.105968E-001
  1.696513E+002, -2.190232E+002,  0.000000E+000, -8.580384E+001, -1.341819E+000,  1.758874E+000,  5.106732E-001
  1.741449E+002, -2.262865E+002,  0.000000E+000, -7.826878E+001, -1.555917E+000,  1.394588E+000,  5.109382E-001
  1.785523E+002, -2.330246E+002,  0.000000E+000, -6.931362E+001, -1.762831E+000,  6.827489E-001,  5.105326E-001
  1.826210E+002, -2.395468E+002,  0.000000E+000, -5.837686E+001, -1.760356E+000, -2.502103E-001,  5.105239E-001
  1.865579E+002, -2.452021E+002,  0.000000E+000, -4.611986E+001, -1.557353E+000, -9.380239E-001,  5.109716E-001
  1.902372E+002, -2.498267E+002,  0.000000E+000, -3.282039E+001, -8.005677E-001, -1.503796E+000,  5.102887E-001
  1.931829E+002, -2.535076E+002,  0.000000E+000, -1.829303E+001, -1.789048E-002, -1.706548E+000,  5.102250E-001
  1.957533E+002, -2.557953E+002,  0.000000E+000, -2.315609E+000,  3.753368E-001, -1.394142E+000,  5.101728E-001
  1.978774E+002, -2.569478E+002,  0.000000E+000,  1.404168E+001,  6.748912E-001, -6.242724E-001,  5.109887E-001
  1.987291E+002, -2.567107E+002,  0.000000E+000,  2.951376E+001,  1.130007E+000,  2.012751E-001,  5.102998E-001
  1.983260E+002, -2.549093E+002,  0.000000E+000,  4.283727E+001,  1.494167E+000,  1.422682E+000,  5.102440E-001
  1.964633E+002, -2.515921E+002,  0.000000E+000,  5.494271E+001,  1.756376E+000,  2.138571E+000,  5.103202E-001
  1.938609E+002, -2.468747E+002,  0.000000E+000,  6.542900E+001,  1.904938E+000,  2.598431E+000,  5.105103E-001
  1.906314E+002, -2.411394E+002,  0.000000E+000,  7.448047E+001,  1.680654E+000,  2.917195E+000,  5.102330E-001
  1.859941E+002, -2.344510E+002,  0.000000E+000,  8.243542E+001,  1.061800E+000,  3.216056E+000,  5.107093E-001
  1.795426E+002, -2.270606E+002,  0.000000E+000,  8.981316E+001,  3.426492E-001,  3.352178E+000,  5.109508E-001
  1.727385E+002, -2.188287E+002,  0.000000E+000,  9.664877E+001, -2.424584E-002,  3.105174E+000,  5.103442E-001
  1.648968E+002, -2.100504E+002,  0.000000E+000,  1.031268E+002, -1.050110E-001,  2.867542E+000,  5.107390E-001
  1.668241E+002, -1.890963E+002,  0.000000E+000, -1.017317E+002, -7.683723E-001,  1.387936E+000,  5.103432E-001
  1.704734E+002, -1.958285E+002,  0.000000E+000,  1.066764E+002,  7.811490E-002,  1.986003E+000,  5.105586E-001
  1.751380E+002, -1.714934E+002,  0.000000E+000, -1.051541E+002, -2.606005E-001,  7.634253E-001,  5.103649E-001
  1.767302E+002, -1.789031E+002,  0.000000E+000,  1.104105E+002,  1.917438E-001,  8.928342E-001,  5.101259E-001
  1.834536E+002, -1.514622E+002,  0.000000E+000, -1.086180E+002,  3.721640E-001,  2.817093E-002,  5.101665E-001
  1.836634E+002, -1.594149E+002,  0.000000E+000,  1.140636E+002,  4.724132E-001, -2.189402E-001,  5.101321E-001
  1.911604E+002, -1.279436E+002,  0.000000E+000, -1.120188E+002,  1.192544E+000, -4.844390E-001,  5.107357E-001
  1.908981E+002, -1.372377E+002,  0.000000E+000,  1.175192E+002,  1.028755E+000, -1.072796E+000,  5.105338E-001
  1.984679E+002, -1.008078E+002,  0.000000E+000, -1.152670E+002,  1.978004E+000, -7.835166E-001,  5.106338E-001
  1.983355E+002, -1.113767E+002,  0.000000E+000,  1.205200E+002,  1.505469E+000, -1.775140E+000,  5.105877E-001
  2.052765E+002, -7.077191E+001,  0.000000E+000, -1.181255E+002,  2.546802E+000, -9.848439E-001,  5.104829E-001
  2.047122E+002, -8.232152E+001,  0.000000E+000,  1.227556E+002,  1.638186E+000, -2.107793E+000,  5.104294E-001
  2.111208E+002, -3.859219E+001,  0.000000E+000, -1.200170E+002,  2.807854E+000, -1.218799E+000,  5.100980E-001
  2.095537E+002, -5.070448E+001,  0.000000E+000,  1.240644E+002,  1.223009E+000, -2.177793E+000,  5.104992E-001
  2.153891E+002, -6.193426E+000,  0.000000E+000, -1.210982E+002,  2.649260E+000, -1.419066E+000,  5.101355E-001
  2.131312E+002, -1.795206E+001,  0.000000E+000,  1.243206E+002,  9.657679E-001, -1.981437E+000,  5.100715E-001
  2.183721E+002,  2.504235E+001,  0.000000E+000, -1.219791E+002,  2.285590E+000, -1.423716E+000,  5.103409E-001
  2.158577E+002,  1.427321E+001,  0.000000E+000,  1.242089E+002,  8.866475E-001, -1.857732E+000,  5.104352E-001
  2.204244E+002,  5.503877E+001,  0.000000E+000, -1.225800E+002,  2.107648E+000, -1.409331E+000,  5.102424E-001
  2.179037E+002,  4.542803E+001,  0.000000E+000,  1.238441E+002,  8.271155E-001, -1.636008E+000,  5.105524E-001
  2.217714E+002,  8.295427E+001,  0.000000E+000, -1.227017E+002,  1.788968E+000, -1.488337E+000,  5.103211E-001
  2.193021E+002,  7.525830E+001,  0.000000E+000,  1.232644E+002,  7.539727E-001, -1.392953E+000,  5.103637E-001
  2.228179E+002,  1.093671E+002,  0.000000E+000, -1.224914E+002,  1.360597E+000, -1.447692E+000,  5.103940E-001
  2.200616E+002,  1.034311E+002,  0.000000E+000,  1.223997E+002,  5.645208E-001, -1.325317E+000,  5.100486E-001
  2.236987E+002,  1.333935E+002,  0.000000E+000, -1.218249E+002,  9.812418E-001, -1.471720E+000,  5.101356E-001
  2.204831E+002,  1.298296E+002,  0.000000E+000,  1.211391E+002,  2.319011E-001, -1.354659E+000,  5.104680E-001
  2.245208E+002,  1.551619E+002,  0.000000E+000, -1.202435E+002,  5.476597E-001, -1.343960E+000,  5.100120E-001
  2.205555E+002,  1.543752E+002,  0.000000E+000,  1.193826E+002,  2.154533E-002, -1.407807E+000,  5.107671E-001
  2.249948E+002,  1.753912E+002,  0.000000E+000, -1.176989E+002,  1.548009E-001, -1.335381E+000,  5.100968E-001
  2.201666E+002,  1.771579E+002,  0.000000E+000,  1.168883E+002, -5.724441E-002, -1.491660E+000,  5.103757E-001
  2.245344E+002,  1.936557E+002,  0.000000E+000, -1.142784E+002,  2.653501E-001, -1.503079E+000,  5.104053E-001
  2.194716E+002,  1.981595E+002,  0.000000E+000,  1.138443E+002, -8.471294E-002, -1.469378E+000,  5.106563E-001
  2.232633E+002,  2.098597E+002,  0.000000E+000, -1.101506E+002,  6.974512E-001, -1.604437E+000,  5.107527E-001
